"","ACCESS1","CANESM21","CAESM1BGC","CCSM4","CMCC_CMS","CNRCCM5","GFDL_CM3","HADGECC","HADGEES","MICRO5","ENSEMBLE"
"13654",8.711,7.384,6.181,8.631,6.224,9.137,3.15,4.232,3.901,5.589,3.15
"13655",10.205,5.182,10.647,5.63,4.29,6.769,3.13,2.775,5.028,5.068,2.775
"13656",10.708,3.585,7.399,10.676,3.609,3.41,2.434,5.918,8.255,6.022,2.434
"13657",10.397,5.071,6.34,8.355,9.409,5.854,5.463,4.955,9.572,5.63,4.955
"13658",8.101,6.376,5.698,7.69,13.115,5.5,5.667,4.568,9.914,3.52,3.52
"13659",9.824,4.867,7.309,8.473,11.032,8.035,5.632,7.033,11.369,4.827,4.827
"13660",8.033,5.788,7.923,5.036,11.904,6.844,3.702,4.851,10.308,7.062,3.702
"13661",7.53,4.626,8.07,8.148,14.437,5.836,6.481,5.762,10.297,3.947,3.947
"13662",6.089,5.485,7.793,8.308,12.937,7.446,8.047,5.859,9.189,5.219,5.219
"13663",8.514,5.063,7.645,7.936,9.828,3.281,5.685,7.791,8.91,6.167,3.281
"13664",7.923,7.137,7.148,7.879,8.514,4.631,5.016,8.136,7.556,9.723,4.631
"13665",6.732,9.744,8.925,9.954,10.114,6.489,6.614,9.509,8.034,8.367,6.489
"13666",6,10.832,6.782,13.883,9.207,8.007,7.841,5.239,6.117,8.162,5.239
"13667",6.309,7.497,5.744,11.023,10.552,9.557,7.675,6.331,6.186,6.518,5.744
"13668",8.61,7.216,5.793,9.129,3.547,8.932,6.941,8.11,3.364,7.557,3.364
"13669",9.049,8.647,6.969,9.078,5.745,6.69,9.293,7.594,1.918,9.957,1.918
"13670",7.545,7.504,5.443,7.031,7.942,7.064,5.636,8.701,6.326,9.633,5.443
"13671",8.808,8.206,5.31,6.958,7.549,5.496,6.432,7.981,6.961,9.532,5.31
"13672",9.247,7.895,5.669,8.586,8.418,5.052,5.565,8.7,6.555,10.64,5.052
"13673",8.767,6.837,5.203,7.774,11.019,4.49,9.059,8.577,6.592,13.185,4.49
"13674",8.853,7.607,6.922,9.956,6.253,6.775,12.06,8.241,8.647,10.513,6.253
"13675",6.155,7.28,9.015,9.143,7.868,8.626,11.078,9.092,7.137,11.54,6.155
"13676",6.778,8.15,13.073,8.698,10.513,8.89,7.365,10.234,7.634,11.116,6.778
"13677",7.303,9.139,16.031,9.117,10.794,10.227,4.536,8.808,8.603,10.459,4.536
"13678",7.389,12.12,14.196,6.996,6.366,8.862,6.936,8.201,7.343,5.683,5.683
"13679",9.042,10.581,9.831,7.266,9.319,6.721,6.748,8.083,6.555,9.236,6.555
"13680",10.266,10.451,10.594,7.921,8.434,7.921,7.561,9.341,5.431,9.848,5.431
"13681",8.945,12.448,10.199,6.081,5.754,7.763,7.806,9.138,6.707,8.562,5.754
"13682",7.531,9.48,6.787,8.036,4.592,7.457,8.228,10.444,8.402,10.335,4.592
"13683",9.6,7.863,9.367,8.162,7.123,7.669,8.453,11.664,8.855,7.277,7.123
"13684",10.041,4.518,7.319,6.956,8.444,8.23,8.448,11.619,7.9,7.743,4.518
"13685",10.705,8.126,8.948,8.301,7.111,7.953,8.123,10.646,11.266,8.923,7.111
"13686",8.025,9.335,8.266,8.591,10.719,8.079,5.883,11.109,12.853,6.783,5.883
"13687",6.539,7.495,8.15,10.748,10.262,8.436,9.371,10.208,12.32,9.171,6.539
"13688",8.692,9.222,9.087,10.055,11.95,6.399,9.637,9.705,10.617,7.797,6.399
"13689",4.615,9.088,9.033,10.029,10.915,8.12,8.985,7.083,10.068,5.318,4.615
"13690",4.747,7.081,8.635,10.088,11.229,6.87,8.56,8.142,9.886,7.737,4.747
"13691",6.623,7.008,8.909,9.608,7.317,7.329,10.258,11.127,8.566,6.634,6.623
"13692",8.244,7.386,9.445,11.16,10.154,8.197,8.522,12.572,7.373,5.403,5.403
"13693",7.504,7.599,7.178,11.23,11.908,8.481,8.218,10.789,8.489,9.67,7.178
"13694",7.737,6.665,6.82,10.104,12.593,8.751,7.713,9.601,10.585,9.01,6.665
"13695",6.652,8.614,8.279,9.365,6.395,8.279,7.127,10.002,11.53,8.379,6.395
"13696",8.673,7.944,7.481,10.279,6.723,9.315,6.475,8.802,7.775,8.65,6.475
"13697",12.267,8.277,7.927,8.957,6.965,7.288,9.409,6.531,7.291,8.494,6.531
"13698",11.064,9.019,9.665,8.436,7.256,7.443,10.584,9.042,7.207,7.874,7.207
"13699",11.612,10.834,10.155,6.59,3.81,10.074,12.803,8.396,6.698,8.934,3.81
"13700",7.63,11.364,7.378,7.146,4.273,11.549,13.735,8.656,6.484,7.29,4.273
"13701",9.476,11.926,10.346,7.184,4.988,11.017,12.436,9.052,6.968,7.846,4.988
"13702",6.886,10.88,7.644,6.788,5.949,11.352,11.549,8.214,7.661,6.67,5.949
"13703",8.333,11.425,8.05,9.223,5.328,10.111,11.408,10.447,8.418,9.34,5.328
"13704",9.435,11.901,8.459,9.658,7.358,9.827,9.625,11.665,9.818,8.59,7.358
"13705",9.3,9.805,12.972,10.267,5.331,9.511,9.424,9.081,10.155,10.828,5.331
"13706",7.092,11.373,9.825,10.797,5.924,8.304,7.876,8.818,8.077,7.169,5.924
"13707",5.863,10.47,9.294,9.642,5.308,8.102,6.929,8.677,10.411,8.464,5.308
"13708",7.369,8.409,7.537,8.123,5.227,8.198,5.66,8.362,11.584,11.156,5.227
"13709",6.49,8.22,5.909,8.725,4.724,6.733,4.611,7.585,9.67,10.209,4.611
"13710",6.635,10.525,6.758,9.482,5.4,8.703,5.355,5.818,9.297,10.415,5.355
"13711",7.298,11.346,8.76,10.78,8.397,9.239,7.336,6.16,9.177,10.284,6.16
"13712",7.628,9.596,6.597,12.633,8.641,10.784,5.372,6.869,10.378,9.45,5.372
"13713",8.441,8.431,10.746,10.072,11.565,10.652,7.84,5.976,8.587,9.361,5.976
"13714",7.161,10.6,7.459,9.834,10.139,10.947,11.315,5.954,8.981,10.523,5.954
"13715",7.786,10.826,7.94,10.141,7.85,9.834,15.46,7.37,9.088,10.719,7.37
"13716",8.364,9.483,9.654,10.559,8.701,10.988,16.672,6.81,12.434,11.484,6.81
"13717",8.484,7.868,9.322,9.428,8.492,8.642,13.52,7.206,11.643,7.919,7.206
"13718",11.808,7.254,8.18,9.038,8.718,8.819,10.272,7.282,12.083,6.856,6.856
"13719",9.17,5.748,5.709,8.098,11.397,10.933,8.73,7.161,12.091,6.103,5.709
"13720",9.933,14.456,8.722,8.813,13.148,8.771,7.225,8.85,10.771,9.908,7.225
"13721",10.59,11.196,8.807,8.388,13.869,9.536,7.815,8.929,11.534,5.773,5.773
"13722",12.554,9.042,8.922,10.38,13.824,9.061,6.603,8.197,10.679,6.765,6.603
"13723",9.949,8.338,11.11,10.469,13.6,10.519,12.169,8.127,6.887,7.728,6.887
"13724",9.56,8.276,10.475,12.287,13.168,11.402,10.143,9.512,4.954,8.876,4.954
"13725",10.953,7.528,11.349,10.735,12.005,11.739,6.901,7.361,6.435,7.184,6.435
"13726",8.678,9.281,8.218,10.205,9.8,9.763,5.841,7.399,6.499,8.145,5.841
"13727",8.801,10.122,7.329,10.758,9.373,13.385,8.243,6.043,8.302,8.511,6.043
"13728",7.863,7.453,6.381,10.714,11.597,15.572,9.887,8.58,12.093,6.771,6.381
"13729",5.121,10.08,8.033,10.339,12.308,13.315,9.594,8.857,13.987,7.894,5.121
"13730",7.865,8.24,8.314,11.409,9.685,10.682,6.032,9.453,10.419,7.167,6.032
"13731",8.516,8.288,8.091,12.222,11.143,8.337,8.082,10.546,10.964,11.582,8.082
"13732",9.583,7.344,9.616,11.724,8.847,9.871,6.591,8.596,5.364,11.814,5.364
"13733",7.806,11.853,10.3,11.134,8.695,6.883,8.279,7.257,8.393,9.702,6.883
"13734",7.174,14.627,10.17,8.138,8.903,5.842,9.141,6.118,8.418,8.899,5.842
"13735",6.765,12.053,9.711,8.85,7.984,9.168,7.391,6.512,8.871,9.025,6.512
"13736",8.061,10.976,9.034,9.216,8.002,8.211,9.196,6.755,9.026,8.877,6.755
"13737",7.878,9.022,8.474,10.316,11.531,7.22,8.909,5.154,7.936,11.673,5.154
"13738",8.957,8.09,9.102,12.268,11.319,8.079,9.331,6.43,9.189,8.01,6.43
"13739",7.331,4.264,6.316,10.234,12.093,8.493,11.291,6.282,7.693,9.585,4.264
"13740",8.553,7.381,8.099,12.087,7.38,7.672,10.76,6.529,7.541,10.162,6.529
"13741",9.223,9.752,7.068,11.973,5.321,8.669,10.839,5.752,6.727,8.707,5.321
"13742",11.967,8.924,8.168,13.13,7.966,9.067,14.924,4.131,6.172,7.565,4.131
"13743",8.85,8.398,4.097,9.393,10.803,9.619,11.398,4.794,8.296,8.787,4.097
"13744",10.993,7.843,8.198,8.074,9.411,8.5,10.107,7.724,10.905,8.061,7.724
"13745",9.196,9.044,7.394,8.562,8.29,7.618,10.343,9.582,8.613,10.031,7.394
"13746",10.776,11.054,6.632,7.777,7.675,6.905,8.976,9.148,9.221,8.804,6.632
"13747",9.492,8.02,8.169,6.98,6.088,8.709,8.887,7.376,9.504,6.39,6.088
"13748",8.399,12.054,9.162,8.47,9.838,15.661,9.078,5.028,9.037,8.144,5.028
"13749",6.673,11.519,7.131,8.564,11.407,15.067,5.362,5.719,9.582,9.813,5.362
"13750",9.019,9.203,7.869,9.119,9.564,15.861,7,5.636,9.765,7.804,5.636
"13751",9.437,7.648,7.155,9.979,5.971,12.632,12.214,5.806,5.057,8.723,5.057
"13752",12.182,8.566,6.598,9.424,8.133,11.133,8.427,5.291,9.094,9.153,5.291
"13753",10.174,8.012,6.573,10.266,11.849,11.636,6.039,5.54,9.714,8.551,5.54
"13754",7.392,12.954,6.898,8.76,7.028,12.236,9.794,4.041,7.479,10.29,4.041
"13755",8.298,9.047,7.765,8.512,6.126,8.629,13.365,6.435,11.338,9.037,6.126
"13756",8.709,9.493,10.805,7.988,6.429,10.759,11.43,6.219,9.892,10.514,6.219
"13757",6.495,10.212,8.185,7.678,4.092,8.531,9.939,6.823,7.339,10.515,4.092
"13758",10.285,8.08,7.666,9.684,4.452,8.184,8.983,8.379,4.217,8.503,4.217
"13759",9.094,7.143,4.549,9.834,8.051,5.801,6.974,13.281,8.917,10.314,4.549
"13760",9.875,5.573,6.009,9.475,7.936,7.942,10.586,15.021,9.539,9.24,5.573
"13761",12.399,9.447,10.191,11.951,10.852,0.498,11.038,12.845,10.286,10.714,0.498
"13762",9.087,8.471,6.595,7.535,8.883,7.785,4.343,10.185,7.839,11.066,4.343
"13763",10.438,8.19,8.337,8.042,4.97,13.081,5.262,10.826,6.821,10.476,4.97
"13764",8.947,6.706,7.054,5.471,6.967,13.812,7.314,10.121,7.381,9.751,5.471
"13765",9.715,9.62,10.208,7.61,8.501,10.098,7.505,13.214,7.148,8.668,7.148
"13766",9.353,9.346,11.411,7.03,5.773,7.036,7.802,17.297,7.713,9.858,5.773
"13767",8.52,10.708,9.254,5.24,5.205,6.917,5.19,19.439,8.875,9.823,5.19
"13768",5.553,11.958,8.107,5.197,6.353,8.597,4.22,18.478,7.723,10.749,4.22
"13769",7.642,7.759,9.328,7.116,4.862,10.251,3.582,13.782,8.272,10.257,3.582
"13770",7.425,6.58,7.398,8.146,9.267,8.33,3.995,13.502,7.648,9.223,3.995
"13771",5.613,8.924,7.964,5.547,5.805,5.503,6.024,11.747,7.596,10.117,5.503
"13772",6.619,9.157,9.831,6.233,8.816,8.426,4.836,9.349,7.872,10.628,4.836
"13773",9.808,8.123,11.917,6.581,9.26,10.044,6.334,9.424,9.654,10.962,6.334
"13774",8.333,6.29,12.639,9.511,10.788,9.255,8.465,7.831,8.89,9.781,6.29
"13775",10.124,6.423,7.174,9.41,12.044,8.753,10.366,8.449,9.717,10.308,6.423
"13776",11.63,6.485,9.342,8.323,10.861,9.255,9.41,7.441,9.341,6.606,6.485
"13777",10.45,7.428,8.757,7.336,15.327,8.918,7.958,7.144,7.505,10.862,7.144
"13778",7.257,6.371,9.724,10.337,14.284,7.493,10.124,5.858,6.312,9.357,5.858
"13779",8.553,6.29,12.893,8.065,9.283,7.043,9.278,6.449,7.985,11.898,6.29
"13780",9.278,7.557,12.699,10.102,6.427,11.25,9.401,4.681,7.846,11.191,4.681
"13781",7.971,7.072,11.127,10.7,5.043,9.269,10.094,5.926,7.316,9.99,5.043
"13782",9.265,8.709,9.486,9.114,6.252,7.829,12.205,7.524,6.998,10.151,6.252
"13783",9.919,9.268,6.768,8.61,5.338,5.422,11.351,10.787,6.764,8.498,5.338
"13784",6.089,13.23,7.246,8.807,2.756,7.46,11.486,11.777,6.124,5.646,2.756
"13785",9.704,14.923,7.656,12.979,8.241,6.636,14.087,10.35,6.424,9.93,6.424
"13786",9.753,15.039,11.263,9.169,5.869,6.227,11.344,8.043,5.752,10.33,5.752
"13787",9.966,9.22,13.374,8.713,10.33,7.95,11.648,9.437,7.345,7.277,7.277
"13788",8.781,8.545,13.228,8.739,6.711,7.031,7.433,12.263,8.689,13.415,6.711
"13789",8.45,8.424,7.623,11.39,6.501,3.675,5.35,9.472,9.003,8.358,3.675
"13790",6.374,10.326,8.845,9.259,2.695,6.273,5.994,7.743,8.643,5.08,2.695
"13791",8.271,11.055,6.967,7.863,3.327,8.026,3.24,7.126,8.611,5.235,3.24
"13792",6.494,8.887,4.385,3.048,4.895,5.94,6.527,7.806,7.092,5.011,3.048
"13793",8.319,8.76,5.515,7.274,5.028,1.978,6.744,7.783,6.892,5.934,1.978
"13794",8.471,8.747,2.838,10.089,0.856,8.063,4.742,6.042,5.128,8.508,0.856
"13795",4.592,5.521,4.906,11.563,2.417,1.893,4.705,8.689,6.328,5.875,1.893
"13796",6.434,5.148,6.122,8.618,6.629,1.395,4.401,8.696,8.393,6.397,1.395
"13797",4.442,6.284,8.423,9.776,7.195,4.439,4.153,4.288,9.467,6.589,4.153
"13798",5.154,8.018,9.592,8.709,4.415,1.079,3.844,6.014,7.219,5.571,1.079
"13799",8.882,8.543,11.076,10.288,4.712,2.635,4.603,4.256,7.014,4.208,2.635
"13800",8.142,7.848,7.685,11.065,5.854,5.494,5.623,6.527,8.183,7.378,5.494
"13801",6.914,5.716,8.821,8.615,3.718,8.218,7.968,5.206,6.66,6.659,3.718
"13802",7.847,4.308,11.761,7.787,5.416,5.875,7.853,3.804,8.978,9.427,3.804
"13803",9.266,6.676,9.425,9.688,5.773,6.615,4.404,4.837,7.358,10.009,4.404
"13804",8.259,6.859,11.871,3.13,5.688,5.73,0.33,4.022,6.982,6.58,0.33
"13805",5.361,7.298,8.836,2.983,2.74,7.402,3.751,6.147,6.245,4.985,2.74
"13806",8.529,9.805,10.758,3.141,6.208,12.848,4.186,4.781,3.406,4.17,3.141
"13807",5.62,8.841,4.604,9.981,10.728,10.654,4.145,8.045,5.209,7.069,4.145
"13808",10.417,11.687,6.787,2.232,12.821,6.013,2.546,10.521,8.807,7.629,2.232
"13809",8.785,8.695,10.156,4.037,6.177,8.615,0.423,3.907,6.941,9.275,0.423
"13810",3.999,1.815,6.765,2.64,9.965,5.751,-2.421,3.721,6.142,4.026,-2.421
"13811",3.486,0.872,7.829,1.724,8.441,1.679,-1.061,2.013,7.913,9.046,-1.061
"13812",4.632,3.526,6.052,7.031,8.454,-1.718,2.707,2.72,10.354,4.256,-1.718
"13813",9.45,5.359,9.915,5.582,6.351,0.966,12.19,3.343,-0.765,5.662,-0.765
"13814",6.759,1.673,3.663,3.617,7.037,6.385,12.922,4.119,5.462,4.397,1.673
"13815",2.466,-0.434,7.024,6.831,9.567,10.364,14.809,6.251,6.834,1.662,-0.434
"13816",0.941,2.055,0.906,9.974,7.701,3.863,13.386,9.899,3.964,0.842,0.842
"13817",4.374,3.425,6.308,9.494,7.042,1.614,13.653,0.918,1.63,2.143,0.918
"13818",6.476,1.345,3.055,9.834,5.81,4.317,10.732,0.529,5.656,1.575,0.529
"13819",6.638,1.617,6.553,8.418,4.636,3.838,0.737,3.53,6.595,2.381,0.737
"13820",2.683,2.44,7.194,3.48,6.538,0.566,7.649,3.326,1.26,2.769,0.566
"13821",4.388,5.938,5.614,4.537,6.753,-3.631,7.333,6.802,5.213,3.871,-3.631
"13822",1.712,6.67,4.799,6.674,2.899,-2.689,5.963,3.766,1.181,5.949,-2.689
"13823",0.834,8.681,7.857,11.65,0.198,0.921,4.134,5.952,4.267,11.417,0.198
"13824",1.821,2.776,3.063,7.775,0.537,2.495,3.712,6.827,4.332,9.395,0.537
"13825",2.531,6.275,-0.546,6.326,5.665,3.56,9.271,10.723,6.461,4.065,-0.546
"13826",1.993,6.088,8.804,8.399,4.495,6.906,6.818,6.246,8.325,5.371,1.993
"13827",0.807,7.193,10.288,7.301,4.053,4.286,7.19,5.172,10.946,4.193,0.807
"13828",-0.875,7.289,9.786,5.239,-0.299,1.681,3.048,7.251,5.631,1.965,-0.875
"13829",-3.367,5.149,9.567,-0.588,-5.332,5.292,7.976,11.238,2.716,1.465,-5.332
"13830",-4.803,1.667,5.912,3.613,-1.242,6.92,3.899,12.122,3.15,5.462,-4.803
"13831",-0.295,-0.131,0.63,7.342,0.789,2.177,3.964,4.244,4.682,8.182,-0.295
"13832",0.549,4.802,2.31,8.201,8.05,1.438,5.791,7.318,4.726,6.802,0.549
"13833",0.793,4.756,6.346,4.932,8.381,0.136,4.653,3.585,7.966,5.693,0.136
"13834",0.46,4.2,5.389,3.599,7.932,1.909,0.295,5.63,10.229,9.199,0.295
"13835",-4.069,6.316,7.038,4.416,5.616,1.854,4.309,8.656,4.629,3.314,-4.069
"13836",-2.212,4.75,1.344,5.335,1.341,4.223,6.108,11.391,1.053,2.616,-2.212
"13837",-2.119,4.965,4.543,4.643,2.484,-0.951,6.362,12.414,3.85,1.262,-2.119
"13838",-1.142,5.446,1.241,5.677,3.571,2.154,2.222,12.417,2.967,5.067,-1.142
"13839",-1.649,3.388,2.122,0.794,-0.631,3.881,-0.178,9.985,5.725,6.963,-1.649
"13840",-1.157,-0.113,10.09,-1.539,1.81,-0.982,1.223,7.441,6.277,6.374,-1.539
"13841",-0.371,5.653,12.671,4.85,1.839,4.46,-2.232,10.566,0.974,2.368,-2.232
"13842",4.125,2.873,10.047,5.262,1.03,6.333,-1.137,11.856,1.103,3.045,-1.137
"13843",3.318,-0.587,9.908,3.347,3.387,5.314,-1.539,11.07,2.794,1.855,-1.539
"13844",4.399,-0.771,7.825,4.919,2.333,2.495,-0.541,11.384,8.593,0.186,-0.771
"13845",3.437,4.264,2.076,6.193,6.231,0.638,4.573,7.063,5.483,4.421,0.638
"13846",2.236,6.932,0.449,1.65,5.828,0.417,5.841,5.598,1.145,-2.242,-2.242
"13847",8.941,0.142,-0.02,-0.16,2.614,-2.058,0.09,0.084,3.982,3.064,-2.058
"13848",1.26,1.489,-1.041,3.5,3.822,2.573,-2.481,2.458,5.777,0.13,-2.481
"13849",2.19,-0.063,-3.066,0.323,-0.792,-0.455,1.543,-2.064,6.637,0.936,-3.066
"13850",3.204,1.883,-3.024,-2.764,3.229,0.661,4.508,2.398,5.911,5.695,-3.024
"13851",-2.307,5.957,-5.607,-2.335,2.438,-2.452,5.001,4.523,7.629,7.905,-5.607
"13852",0.705,4.242,-5.183,1.359,7.186,-2.564,5.423,2.892,7.688,1.896,-5.183
"13853",3.399,8.539,-4.34,3.822,3.07,-2.644,6.048,-0.869,2.957,3.651,-4.34
"13854",0.407,2.722,-4.732,9.385,0.289,0.998,3.263,-1.477,6.624,6.715,-4.732
"13855",0.532,1.312,-3.61,10.195,1.724,0.191,0.892,1.055,13.976,5.395,-3.61
"13856",0.305,4.103,1.105,9.802,2.197,1.69,-1.643,2.348,12.195,-0.041,-1.643
"13857",1.032,4.717,-1.597,4.227,-0.029,6.125,2.509,-2.315,5.911,-0.464,-2.315
"13858",-3.278,-0.335,-4.929,-2.593,0.107,4.073,-0.211,1.445,5.61,-0.971,-4.929
"13859",-0.255,6.25,-5.282,3.109,-0.581,4.481,-0.04,-1.89,3.83,-0.054,-5.282
"13860",2.631,7.271,-4.982,2.102,-1.724,2.083,-1.962,-3.519,6.311,1.455,-4.982
"13861",-3.111,6.555,-6.429,-2.079,-1.298,0.609,-6.804,-2.541,4.722,-2.97,-6.804
"13862",-0.543,5.283,-6.635,3.204,-0.047,5.685,-7.842,1.441,5.884,-4.955,-7.842
"13863",-2.684,6.232,-7.154,7.809,-0.523,-2.856,-3.837,3.177,2.984,-0.609,-7.154
"13864",2.222,9.238,-4.17,7.628,0.146,2.566,-2.134,7.016,4.026,5.186,-4.17
"13865",3.969,8.597,-0.507,-4.107,-3.031,-3.488,0.139,6.637,-0.237,-1.974,-4.107
"13866",7.769,8.885,1.075,1.699,-4.396,-2.778,1.507,7.581,-2.675,1.602,-4.396
"13867",9.234,2.892,-3.538,4.686,-5.533,0.365,3.873,3.093,0.981,-2.095,-5.533
"13868",4.868,-0.683,-1.43,7.435,-1.868,-0.956,1.389,-0.241,-0.938,1.208,-1.868
"13869",-1.045,-0.765,3.353,9.729,-3.882,-2.906,6.1,-3.991,-0.883,-2.515,-3.991
"13870",-2.528,3.236,5.759,10.572,-5.246,2.942,-2.009,-6.62,-3.397,3.743,-6.62
"13871",-4.127,2.47,-5.885,7.534,-5.432,5.659,1.699,-1.298,-3.765,4.826,-5.885
"13872",0.349,2.742,-4.668,4.894,-4.366,2.263,-3.763,-3.828,0.613,0.491,-4.668
"13873",1.457,0.6,1.75,6.324,-5.284,-0.811,1.762,-4.522,1.707,-2.121,-5.284
"13874",2.23,-0.843,0.154,7.648,-6.09,6.567,-3.522,-2.272,0.92,-0.422,-6.09
"13875",5.329,2.926,-5.415,5.652,3.359,8.024,-2.135,-2.087,-0.008,-2.101,-5.415
"13876",6.644,-0.227,-0.912,7.566,1.556,6.344,-6.481,-2.192,0.634,-0.773,-6.481
"13877",7.066,0.176,-3.286,10.879,1.399,-3.056,-9.481,-0.403,-0.166,-2.797,-9.481
"13878",10.343,-1.843,0.161,7.15,-2.631,0.333,-0.119,-0.12,-2.47,-1.187,-2.631
"13879",10.435,3.55,2.649,3.04,-5.111,-1.524,1.354,-2.357,-3.746,3.984,-5.111
"13880",5.383,3.041,7.404,1.903,-1.658,-4.432,-2.434,-2.335,1.23,8.239,-4.432
"13881",2.721,4.76,7.562,0.604,-4.315,-0.365,-0.19,-4.877,2.964,7.477,-4.877
"13882",3.778,2.496,3.467,3.042,-2.181,2.808,1.579,0.756,-1.383,7.237,-2.181
"13883",1.361,0.822,1.451,3.531,3.531,-0.964,1.933,3.303,-2.568,7.892,-2.568
"13884",-0.369,-1.972,2.736,7.985,5.941,-0.8,-0.534,3.231,-2.081,4.458,-2.081
"13885",2.378,1.364,5.336,7.329,6.339,0.343,-2.688,-2.871,0.6,1.68,-2.871
"13886",-0.948,3.243,2.911,5.073,4.849,-0.29,-3.445,-0.299,1.837,7.94,-3.445
"13887",6.519,5.194,2.758,3.832,6.935,-1.334,-4.106,3.229,0.967,3.963,-4.106
"13888",7.707,4.568,1.762,9.109,4.733,0.091,-4.287,5.595,-3.754,1.731,-4.287
"13889",8.806,-4.747,1.275,6.861,4.605,0.741,-4.48,7.446,-2.332,1.55,-4.747
"13890",3.072,-1.305,3.4,8.416,4.961,0.005,-0.29,5.571,-2.021,1.924,-2.021
"13891",-0.202,1.684,4.11,9.012,3.704,-1.147,0.859,2.168,2.697,-0.585,-1.147
"13892",3.307,3.279,4.535,9.146,1.258,-2.224,-0.477,6.899,6.145,-3.32,-3.32
"13893",3.102,1.025,1.446,9.44,-0.777,-5.031,-4.762,1.617,8.78,1.482,-5.031
"13894",5.447,-1.99,0.895,7.93,0.424,-2.255,-3.218,-1.907,11.097,-0.153,-3.218
"13895",3.904,0.697,1.242,2.508,0.544,-0.813,9.297,-4.381,-0.597,0.159,-4.381
"13896",3.676,6.456,0.49,1.205,-2.912,-1.217,9.443,-2.943,2.794,2.491,-2.943
"13897",6.252,-0.392,-3.846,0.716,1.134,0.734,7.474,-1.048,0.813,1.696,-3.846
"13898",8.927,-1.124,-3.609,-0.745,-2.935,1.257,9.075,0.347,7.186,4.785,-3.609
"13899",9.985,0.518,-5.983,-1.39,0.394,-1.099,2.414,-1.56,9.779,3.758,-5.983
"13900",8.013,-1.546,-5.725,0.067,3.333,-0.934,7.195,-1.539,6.742,1.081,-5.725
"13901",10.704,-0.782,-5.392,-1.805,0.481,3.403,6.659,-1.371,-0.818,6.233,-5.392
"13902",8.11,-0.677,-3.726,-1.366,1.204,6.314,8.977,-0.735,-2.953,1.272,-3.726
"13903",0.773,-3.078,-3.795,-2.861,-1.094,8.989,6.001,1.832,-4.109,0.172,-4.109
"13904",1.57,1.427,0.845,5.02,2.164,9.418,5.485,3.8,-3.355,1.045,-3.355
"13905",0.488,-0.922,1.131,3.798,0.018,9.797,7.137,3.538,-3.58,3.651,-3.58
"13906",4.379,2.311,-4.193,5.052,4.547,8.937,6.285,3.512,-2.049,5.753,-4.193
"13907",12.529,6.193,-1.071,11.515,7.387,1.876,2.585,0.111,-2.453,5.022,-2.453
"13908",8.368,-0.257,2.733,7.471,2.902,7.231,0.234,-1.651,-0.823,-0.993,-1.651
"13909",1.551,-3.485,1.039,6.517,1.381,8.386,0.891,-2.122,-0.414,5.896,-3.485
"13910",5.081,-5.553,0.861,6.039,1.134,5.012,3.154,-1.385,0.169,6.173,-5.553
"13911",1.378,-5.684,0.749,3.466,2.115,0.7,10.124,0.954,1.757,2.604,-5.684
"13912",-0.529,-9.025,6.622,3.083,1.021,0.553,8.616,1.328,1.605,-1.35,-9.025
"13913",2.477,-5.17,-0.065,5.995,3.541,0.823,4.845,5.056,-0.645,1.371,-5.17
"13914",1.838,-7.143,6.038,7.565,0.799,2.997,-1.428,-2.454,2.223,-0.186,-7.143
"13915",9.325,-5.263,2.064,6.898,0.876,-1.35,-2.398,-2.432,0.843,-1.609,-5.263
"13916",5.437,-2.933,-4.135,9.01,0.559,-0.925,1.772,2.015,-2.362,0.826,-4.135
"13917",6.008,-1.287,-2.948,6.472,0.151,0.671,-2.053,-1.203,-2.868,0.142,-2.948
"13918",2.951,-2.396,-2.047,7.538,-1.555,0.552,-1.412,-2.589,3.453,0.728,-2.589
"13919",4.021,0.687,-0.591,0.072,-2.904,2.447,7.555,2.396,2.112,4.375,-2.904
"13920",3.43,1.694,0.369,5.604,-3.492,2.296,3.96,5.786,-2.314,5.275,-3.492
"13921",1.206,-1.587,-1.182,6.402,-1.804,2.638,4.623,11.417,-0.783,0.98,-1.804
"13922",6.12,-3.007,-0.141,5.477,-3.428,1.288,12.219,1.957,2.149,1.614,-3.428
"13923",3.581,-4.042,1.366,3.558,-3.91,4.752,8.699,-3.565,3.262,6.413,-4.042
"13924",3.974,-4.657,-0.48,3.547,-4.114,1.831,2.231,-3.799,-0.692,5.097,-4.657
"13925",2.014,-3.985,3.94,3.859,-2.738,4.142,0.912,-1.205,-1.821,2.712,-3.985
"13926",3.828,-0.341,6.271,3.986,0.604,2.874,6.526,0.369,-1.223,2.751,-1.223
"13927",3.555,3.53,3.553,4.337,-1.524,10.661,6.736,-0.274,-3.522,4.155,-3.522
"13928",4.031,-0.557,3.952,4.614,3.699,9.878,2.621,0.055,-3.394,1.803,-3.394
"13929",4.754,4.219,-2.534,4.08,3.932,1.507,-2.342,1.104,-1.282,0.627,-2.534
"13930",6.516,3.635,-1.802,3.293,1.549,-2.109,0.669,-5.37,-0.162,1.073,-5.37
"13931",3.766,3.987,-3.207,7.948,4.597,-1.742,3.13,-0.339,1.862,0.137,-3.207
"13932",6.682,3.773,-1.242,4.724,2.759,3.133,1.858,0.643,4.383,-0.928,-1.242
"13933",1.271,2.994,-3.365,6.526,4.123,6.422,-1.052,-3.555,3.076,0.359,-3.555
